Id	AcceptedAnswerId	AnswerCount	Body	ClosedDate	CommentCount	CommunityOwnedDate	CreationDate	FavoriteCount	LastActivityDate	LastEditDate	LastEditorDisplayName	LastEditorUserId	OwnerUserId	ParentId	PostTypeId	Score	Tags	Title	ViewCount	AES	TEInit	TEEncDec	TETrans	REFr	REPerf	RERel	REPor	REInerop	RESecur	RESpace
3180878	0	3	"<p>I got an exception in the following code for AES algorithm in java.</p>

<p>Code decryptes an encrypted string and returns the original string. </p>

<p>Plz help me to fix this.</p>

<p>Code:</p>

<pre><code>public class AES 

{

public byte[] encrypted;

 public byte[] original;

 public String originalString;

public static String asHex (byte buf[]) 

{ 

StringBuffer strbuf = new StringBuffer(buf.length * 2);

 int i; for (i = 0; i &lt; buf.length; i++) 

{

 if (((int) buf[i] &amp; 0xff) &lt; 0x10) strbuf.append(""0""); 

strbuf.append(Long.toString((int) buf[i] &amp; 0xff, 16)); 

}

 return strbuf.toString();

 }

 public String AESencryptalgo(byte[] text)

 { 

String newtext=""""; 

// Get the KeyGenerator

 try

 {

    KeyGenerator kgen = KeyGenerator.getInstance(""AES"");

    kgen.init(128); // 192 and 256 bits may not be available

 // Generate the secret key specs. 

SecretKey skey = kgen.generateKey();

 byte[] raw = skey.getEncoded();

 SecretKeySpec skeySpec = new SecretKeySpec(raw, ""AES"");

 // Instantiate the cipher Cipher cipher = Cipher.getInstance(""AES""); 

cipher.init(Cipher.ENCRYPT_MODE, skeySpec); encrypted = cipher.doFinal(text); 

System.out.println(""encrypted string: "" + asHex(encrypted)); 

cipher.init(Cipher.DECRYPT_MODE, skeySpec); original = cipher.doFinal(encrypted); 

originalString = new String(original); System.out.println(""Original string: "" + originalString + "" "" + asHex(original));

 } 

catch(Exception e)

 { } 

finally 

{

 newtext=new String(encrypted);

 System.out.println(""ENCRYPTED ""+newtext);

//AESdecryptalgo(newtext.getBytes()); 

return newtext;

 }

 } 

public String AESdecryptalgo(byte[] text)

 { 

// Get the KeyGenerator

 try

 {

 KeyGenerator kgen = KeyGenerator.getInstance(""AES"");

 kgen.init(128); // 192 and 256 bits may not be available 

// Generate the secret key specs. 

SecretKey skey = kgen.generateKey();

 byte[] raw = skey.getEncoded(); 

SecretKeySpec skeySpec = new SecretKeySpec(raw, ""AES""); 

// Instantiate the cipher

 Cipher cipher = Cipher.getInstance(""AES""); 

cipher.init(Cipher.DECRYPT_MODE, skeySpec);

 original = cipher.doFinal(text); //Exception occurs here

 originalString = new String(original);

 System.out.println(""Original string: "" + originalString + "" "" + asHex(original)); 

}

 catch(Exception e)

 {

 System.out.println(""exception""); 

}

 finally

{ 

System.out.println(""DECRYPTED ""+originalString);

 return originalString;

 } 

} 

public static void main(String[] args)

{

AES a=new AES();

a.AESencryptalgo(""hello"".getBytes());

System.out.println(); 

}} 
`
</code></pre>

<p>exception:</p>

<pre><code>javax.crypto.BadPaddingException: Given final block not properly padded at  
com.sun.crypto.provider.SunJCE_f.b(DashoA13*..) at
com.sun.crypto.provider.SunJCE_f.b(DashoA13*..) at
com.sun.crypto.provider.AESCipher.engineDoFinal(DashoA13*..) at
javax.crypto.Cipher.doFinal(DashoA13*..) 
</code></pre>
"	NULL	5	NULL	11:03.6	11	02:56.2	28:09.9	NULL	238704	372066	0	1	5	<java><encryption>	Exception in AES decryption algorithm in java	15249	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3188171	3188211	8	"<p>I am new to encryption.</p>

<p>I have looked at the javax.crypto documentation and got encryption of a file to work using this code ...</p>

<pre><code>File saveFile = new File(""Settings.set"");
        saveFile.delete();
        FileOutputStream fout = new FileOutputStream(saveFile);

        //Encrypt the settings
        //Generate a key
        byte key[] = ""My Encryption Key98"".getBytes();
        DESKeySpec desKeySpec = new DESKeySpec(key);
        SecretKeyFactory keyFactory = SecretKeyFactory.getInstance(""DES"");
        SecretKey skey = keyFactory.generateSecret(desKeySpec);

        //Prepare the encrypter
        Cipher ecipher = Cipher.getInstance(""DES"");
        ecipher.init(Cipher.ENCRYPT_MODE, skey);
        // Seal (encrypt) the object
        SealedObject so = new SealedObject(this, ecipher);

        ObjectOutputStream o = new ObjectOutputStream(fout);
        o.writeObject(so);
        o.close();
</code></pre>

<p>However if you were a clever hacker ( or maybe even amateur since I figured this out), all you would have to do is open the class file that contains this code, and the encryption key (My Encryption Key98) is plainly visible.</p>

<p>How do you encrypt the encryption key? ...LOL...  Can you?</p>

<p>Thanks for your help!</p>
"	NULL	1	NULL	25:47.4	4	22:32.6	NULL	NULL	0	384746	0	1	10	<java><encryption>	Java encryption alternitive to hardcoded key	14390	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3443457	3444713	1	"<p>I'm trying do some encrypt something using 3des on the iphone that must match the results from java and .NET.</p>

<p>the code i have is:</p>

<pre><code>+ (NSString*) doCipher:(NSString*)plainText:(CCOperation)encryptOrDecrypt {

const void *vplainText;
size_t plainTextBufferSize;

if (encryptOrDecrypt == kCCDecrypt)
{
    NSData *EncryptData = [NSData dataWithBase64EncodedString:plainText];
    plainTextBufferSize = [EncryptData length];
    vplainText = [EncryptData bytes];
}
else
{
    NSData *tempData = [plainText dataUsingEncoding:NSASCIIStringEncoding];
    plainTextBufferSize = [tempData length];
    vplainText =  [tempData bytes];
}

CCCryptorStatus ccStatus;
uint8_t *bufferPtr = NULL;
size_t bufferPtrSize = 0;
size_t movedBytes = 0;
//  uint8_t ivkCCBlockSize3DES;

bufferPtrSize = (plainTextBufferSize + kCCBlockSize3DES) &amp; ~(kCCBlockSize3DES - 1);
bufferPtr = malloc( bufferPtrSize * sizeof(uint8_t));
memset((void *)bufferPtr, 0x0, bufferPtrSize);

NSString *key = [NSString MD5:@""HSDNIFFU""];

NSData *_keyData = [key dataUsingEncoding:NSASCIIStringEncoding];

NSLog(@""key byte is %s"", [_keyData bytes]);

// Initialization vector; dummy in this case 0's.
uint8_t iv[kCCBlockSize3DES];
memset((void *) iv, 0x0, (size_t) sizeof(iv));

ccStatus = CCCrypt(encryptOrDecrypt,
                   kCCAlgorithm3DES,
                   kCCOptionPKCS7Padding,
                   (const void *)[_keyData bytes], //""123456789012345678901234"", //key
                   kCCKeySize3DES,
                   iv,  //iv,
                   vplainText,  //plainText,
                   plainTextBufferSize,
                   (void *)bufferPtr,
                   bufferPtrSize,
                   &amp;movedBytes);

//if (ccStatus == kCCSuccess) NSLog(@""SUCCESS"");
/*else*/ if (ccStatus == kCCParamError) return @""PARAM ERROR"";
else if (ccStatus == kCCBufferTooSmall) return @""BUFFER TOO SMALL"";
else if (ccStatus == kCCMemoryFailure) return @""MEMORY FAILURE"";
else if (ccStatus == kCCAlignmentError) return @""ALIGNMENT"";
else if (ccStatus == kCCDecodeError) return @""DECODE ERROR"";
else if (ccStatus == kCCUnimplemented) return @""UNIMPLEMENTED"";

NSString *result;

if (encryptOrDecrypt == kCCDecrypt)
{

//  result = [[NSString alloc] initWithData: [NSData dataWithBytes:(const void *)bufferPtr length:[(NSUInteger)movedBytes] encoding:NSASCIIStringEncoding]];
    result = [[[NSString alloc] initWithData:[NSData dataWithBytes:(const void *)bufferPtr length:(NSUInteger)movedBytes] encoding:NSASCIIStringEncoding] autorelease];
}
else
{
    NSData *myData = [NSData dataWithBytes:(const void *)bufferPtr length:(NSUInteger)movedBytes];
    NSLog(@""data is: %@"", myData);
    result = [myData base64Encoding];
}
return result;
</code></pre>

<p>} </p>

<p>This code successfully encrypts and decrypts a string. As you can see, it uses md5 on the key. However, it does not match the results from .NET and java.</p>

<p>The java code from the java developer looks like:</p>

<pre><code>public static byte[] encryptTripleDES(String message) throws Exception {
    final MessageDigest md = MessageDigest.getInstance(""md5"");
    final byte[] digestOfPassword = md.digest(""--KEY--"".getBytes(""utf-8""));
    final SecretKey key = new SecretKeySpec(digestOfPassword, ""DESede"");
    final IvParameterSpec iv = new IvParameterSpec(new byte[8]);
    final Cipher cipher = Cipher.getInstance(""DESede/CBC/PKCS5Padding"");
    cipher.init(Cipher.ENCRYPT_MODE, key, iv);
    return cipher.doFinal(message.getBytes(""utf-8""));
}
</code></pre>

<p>Unfortunately I'm not too familiar with java encryption. I did notice that after using md5 on the KEY it creates a SecretKey with the method SecretKeySpec. My Java developer told me that he needed to create a secretkey using the byte array of the key so that it could match the .NET key. </p>

<p>Can anyone explain this better to me and help me with a solution to match the results of the .NET and java counterparts?</p>
"	NULL	0	NULL	26:30.7	3	35:23.0	NULL	NULL	0	135894	0	1	2	<java><.net><iphone><encryption><3des>	"iPhone 3Des Encrypting matching Java and .NET key issue, SecretKeySpec?"	1784	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3451670	3452620	6	"<p>I want to encrypt a string using AES with my own key. But I'm having trouble with the bit length of the key. Can you review my code and see what I need to fix/change.</p>

<pre><code>public static void main(String[] args) throws Exception {
    String username = ""bob@google.org"";
    String password = ""Password1"";
    String secretID = ""BlahBlahBlah"";
    String SALT2 = ""deliciously salty"";

    // Get the Key
    byte[] key = (SALT2 + username + password).getBytes();
    System.out.println((SALT2 + username + password).getBytes().length);

    // Need to pad key for AES
    // TODO: Best way?

    // Generate the secret key specs.
    SecretKeySpec secretKeySpec = new SecretKeySpec(key, ""AES"");

    // Instantiate the cipher
    Cipher cipher = Cipher.getInstance(""AES"");
    cipher.init(Cipher.ENCRYPT_MODE, secretKeySpec);

    byte[] encrypted = cipher.doFinal((secrectID).getBytes());
    System.out.println(""encrypted string: "" + asHex(encrypted));

    cipher.init(Cipher.DECRYPT_MODE, secretKeySpec);
    byte[] original = cipher.doFinal(encrypted);
    String originalString = new String(original);
    System.out.println(""Original string: "" + originalString + ""\nOriginal string (Hex): "" + asHex(original));
}
</code></pre>

<p>Right now I get an exception ""<strong>Invalid AES key length: 86 bytes</strong>"". Do I need to pad my key? How should I do it?</p>

<p>Also do I need to set anything for ECB or CBC?</p>

<p>Thanks</p>
"	NULL	2	NULL	24:59.6	71	17:27.0	NULL	NULL	0	1992	0	1	94	<java><key><aes>	Java AES and using my own Key	226124	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3862800	3864276	6	"<p>I have a test which runs great on my development MacBook Pro, but fails to run in continuous integration TeamCity server.</p>

<p>The error is following:</p>

<pre><code>java.security.InvalidKeyException: Illegal key size
    at javax.crypto.Cipher.a(DashoA13*..)
    at javax.crypto.Cipher.init(DashoA13*..)
    at javax.crypto.Cipher.init(DashoA13*..)
</code></pre>

<p>Both development box and TeamCity uses Java 1.6 and I use BouncyCastle library for the need of special AES encryption.</p>

<p>The code is following:</p>

<pre><code>private byte[] aesEncryptedInfo(String info) throws UnsupportedEncodingException, IllegalBlockSizeException, BadPaddingException, InvalidKeyException, NoSuchAlgorithmException, NoSuchPaddingException, InvalidParameterSpecException, InvalidAlgorithmParameterException, NoSuchProviderException {
    Security.addProvider(new BouncyCastleProvider());
    SecretKey secret = new SecretKeySpec(CUSTOMLONGSECRETKEY.substring(0, 32).getBytes(), ""AES"");
    Cipher cipher = Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"");
    cipher.init(Cipher.ENCRYPT_MODE, secret, new IvParameterSpec(VECTOR_SECRET_KEY.getBytes()));
    return cipher.doFinal(info.getBytes(""UTF-8""));
}
</code></pre>

<p><strong>UPDATE</strong></p>

<p>Looks like according to the selected answer I have to modify something on my TeamCity installation and it will possibly affect some user installations - so its not a good choice I have to switch to another crypto library to do that without limitations. So probably bouncy castle will help.</p>

<p><strong>UPDATE 2</strong></p>

<p>I actually switched to use BouncyCastle to avoid this limitation. Note this only works if you use own BC classes directly, not the BC provider.</p>
"	NULL	3	NULL	31:15.1	28	04:39.3	03:55.0	NULL	290050	290050	0	1	63	<java><aes><jce>	InvalidKeyException Illegal key size	87591	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3954611	5760584	NULL	"<p>I have following program for encrypting data.</p>

<pre><code>import java.security.Key;

import javax.crypto.Cipher;
import javax.crypto.spec.SecretKeySpec;

import org.apache.commons.codec.binary.Base64;

public class Test {

    private static final String ALGORITHM = ""AES"";
    private static final byte[] keyValue = ""ADBSJHJS12547896"".getBytes();

    public static void main(String args[]) throws Exception {
        String encriptValue = encrypt(""dude5"");
        decrypt(encriptValue);

    }

    /**
     * @param args
     * @throws Exception
     */

    public static String encrypt(String valueToEnc) throws Exception {

        Key key = generateKey();
        Cipher c = Cipher.getInstance(ALGORITHM);
        c.init(Cipher.ENCRYPT_MODE, key);

        System.out.println(""valueToEnc.getBytes().length ""+valueToEnc.getBytes().length);
        byte[] encValue = c.doFinal(valueToEnc.getBytes());
        System.out.println(""encValue length"" + encValue.length);
        byte[] encryptedByteValue = new Base64().encode(encValue);
        String encryptedValue = encryptedByteValue.toString();
        System.out.println(""encryptedValue "" + encryptedValue);

        return encryptedValue;
    }

    public static String decrypt(String encryptedValue) throws Exception {
        Key key = generateKey();
        Cipher c = Cipher.getInstance(ALGORITHM);
        c.init(Cipher.DECRYPT_MODE, key);

        byte[] enctVal = c.doFinal(encryptedValue.getBytes());
        System.out.println(""enctVal length "" + enctVal.length);

        byte[] decordedValue = new Base64().decode(enctVal);

        return decordedValue.toString();
    }

    private static Key generateKey() throws Exception {
        Key key = new SecretKeySpec(keyValue, ALGORITHM);
        return key;
    }

}
</code></pre>

<p>Here I am getting the following out put with exception?</p>

<pre><code>valueToEnc.getBytes().length 5
encValue length16
encryptedValue [B@aa9835
Exception in thread ""main"" javax.crypto.IllegalBlockSizeException: Input length must be multiple of 16 when decrypting with padded cipher
    at com.sun.crypto.provider.SunJCE_f.b(DashoA13*..)
    at com.sun.crypto.provider.SunJCE_f.b(DashoA13*..)
</code></pre>

<p>Can some one explain me the cause? Why its only saying when decrypting that length should be 16. Doesn't it convert to 16 as like encrypting with the doFinal method.</p>

<p>And as the exception says ""<strong>how to decrypting without padded cipher?""</strong></p>
"	NULL	NULL	NULL	25:40.1	NULL	NULL	NULL	NULL	NULL	301957	0	1	35	<java><encryption><aes>	Encrypt and decrypt with AES and Base64 encoding	108381	NULL	samp	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
4062015	0	2	"<p>I am doing an assignment about use blowfish to do encryption &amp; decryption in java.</p>

<p>I had added a provider, and get instance ""Blowfish/ECB/NoPadding"", but I still get this error when I do the encryption. </p>

<pre><code>Security.addProvider(new org.bouncycastle.jce.provider.BouncyCastleProvider());
</code></pre>

<p>e.g.:</p>

<pre><code>public static byte[] encrypt(byte to_encrypt[], byte strkey[]) {
    try {           
        SecretKeySpec key = new SecretKeySpec(strkey, ""Blowfish"");
        Cipher cipher = Cipher.getInstance(""Blowfish/ECB/NoPadding"");
        cipher.init(Cipher.ENCRYPT_MODE, key);  
        return cipher.doFinal(to_encrypt); // &lt;=========== error
    } catch (Exception e) { 
        e.printStackTrace();
        return null; 
    }
}
</code></pre>

<p>leads to</p>

<pre><code>javax.crypto.IllegalBlockSizeException: data not block size aligned
    at org.bouncycastle2.jce.provider.JCEBlockCipher.engineDoFinal(JCEBlockCipher.java:686)
    at javax.crypto.Cipher.doFinal(Cipher.java:1171)
</code></pre>

<p>Thank you.</p>
"	NULL	1	NULL	56:19.1	5	58:25.2	29:32.2	NULL	45664	492590	0	1	8	<java>	How to solve javax.crypto.IllegalBlockSizeException: data not block size aligned	25785	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
4413023	4413290	2	"<p>I'm trying to encrypt a string on Android with AES. The symmetric key is determined previously with the Diffie-Hellman algorithm and seems to be ok (Key Length is 128 Bit, see below).<br>
Nevertheless, I get a  <code>InvalidKeyException: ""Key length not 128/192/256 bits.</code>""</p>

<p>Code:</p>

<pre><code>KeyAgreement keyAgree = KeyAgreement.getInstance(""DH"", ""BC"");
keyAgree.init(this.smartphonePrivKey);
keyAgree.doPhase(serverPubKey, true);
SecretKey key = keyAgree.generateSecret(""AES"");
System.out.println(""Key Length: "" + key.getEncoded().length);
System.out.println(""Key Algorithm: ""+ key.getAlgorithm());
System.out.println(""Key Format: ""+ key.getFormat());

byte[] encrypted = null;
  Cipher cipher;
  try {
   cipher = Cipher.getInstance(""AES/ECB/PKCS5Padding"");
   System.out.println(""Allowed Key Length: ""
     + cipher.getMaxAllowedKeyLength(""AES""));
   cipher.init(Cipher.ENCRYPT_MODE, key);
   encrypted = cipher.doFinal(""YEAH"".getBytes(""UTF8""));
  } catch (NoSuchAlgorithmException e) {
   e.printStackTrace();
  } catch (NoSuchPaddingException e) {
   e.printStackTrace();
  } catch (InvalidKeyException e) {
   e.printStackTrace();
  } catch (IllegalBlockSizeException e) {
   e.printStackTrace();
  } catch (BadPaddingException e) {
   e.printStackTrace();
  } catch (UnsupportedEncodingException e) {
   e.printStackTrace();
  }
</code></pre>

<p>The above Code leads to the following output:  </p>

<pre><code>_12-10 20:24:53.119: INFO/System.out(757): Key Length: 128_  
_12-10 20:24:53.119: INFO/System.out(757): Key Algorithm: AES_   
_12-10 20:24:53.119: INFO/System.out(757): Key Format: RAW_  
_12-10 20:24:53.470: INFO/System.out(757): Allowed Key Length: 2147483647_ 
</code></pre>

<p>After that, I get the <code>InvalidKeyException: Key length not 128/192/256 bits.</code> But as you can see, the SecretKey has a length of 128 Bits!  </p>

<p>Any ideas?</p>
"	NULL	0	NULL	29:52.5	5	15:30.6	15:30.6	NULL	663604	502396	0	1	18	<android><encryption><aes><diffie-hellman>	AES encryption: InvalidKeyException: Key length not 128/192/256 bits	29426	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
4551263	0	2	"<p>I want to convert String to secretKey</p>

<pre><code>public void generateCode(String keyStr){ 
KeyGenerator kgen = KeyGenerator.getInstance(""AES"");
kgen.init(128); // 192 and 256 bits may not be available
// Generate the secret key specs.
secretKey skey=keyStr;  //How can I make the casting here
//SecretKey skey = kgen.generateKey();
byte[] raw = skey.getEncoded();
}
</code></pre>

<p>I try to use BASE64Decoder instead of secretKey, but I face a problem which is I cannot specify key length.</p>

<p><strong>EDIT:</strong>
I want to call this function from another place </p>

<pre><code> static public String encrypt(String message , String key , int keyLength) throws Exception {
     // Get the KeyGenerator
   KeyGenerator kgen = KeyGenerator.getInstance(""AES"");
    kgen.init(keyLength); // 192 and 256 bits may not be available
    // Generate the secret key specs.
     SecretKey skey = key; //here is the error
   byte[] raw = skey.getEncoded();
    SecretKeySpec skeySpec = new SecretKeySpec(raw, ""AES"");
    // Instantiate the cipher
    Cipher cipher = Cipher.getInstance(""AES"");

    cipher.init(Cipher.ENCRYPT_MODE, skeySpec);
    System.out.println(""msg is"" + message + ""\n raw is"" + raw);
    byte[] encrypted = cipher.doFinal(message.getBytes());
    String cryptedValue = new String(encrypted);
    System.out.println(""encrypted string: "" + cryptedValue);
    return cryptedValue;
}
</code></pre>

<p>If anybody could help, I'd be very thankful.</p>
"	NULL	1	NULL	28:53.9	14	13:25.9	13:25.9	NULL	2083854	2067571	0	1	10	<java><encryption>	How can I convert a String to a SecretKey	33356	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
4560461	0	3	"<p>I have the following code.</p>

<pre><code>    byte[] input = etInput.getText().toString().getBytes();
    byte[] keyBytes = new byte[] { 0x00, 0x01, 0x02, 0x03, 0x04, 0x05, 0x06, 0x07, 0x08, 0x09,
        0x0a, 0x0b, 0x0c, 0x0d, 0x0e, 0x0f, 0x10, 0x11, 0x12, 0x13, 0x14, 0x15, 0x16, 0x17 };

    SecretKeySpec key = new SecretKeySpec(keyBytes, ""AES"");

    Cipher cipher = Cipher.getInstance(""AES/ECB/PKCS7Padding"", ""BC"");

    // encryption pass
    cipher.init(Cipher.ENCRYPT_MODE, key);

    byte[] cipherText = new byte[cipher.getOutputSize(input.length)];
    int ctLength = cipher.update(input, 0, input.length, cipherText, 0);
    ctLength += cipher.doFinal(cipherText, ctLength);

    cipher.init(Cipher.DECRYPT_MODE, key);
    byte[] plainText = new byte[cipher.getOutputSize(ctLength)];
    int ptLength = cipher.update(cipherText, 0, ctLength, plainText, 0);

    String strLength = new String(cipherText,""US-ASCII"");
    byte[] byteCiphterText = strLength.getBytes(""US-ASCII"");
    Log.e(""Decrypt"", Integer.toString(byteCiphterText.length));

    etOutput.setText(new String(cipherText,""US-ASCII""));

    cipherText  = etOutput.getText().toString().getBytes(""US-ASCII"");
    Log.e(""Decrypt"", Integer.toString(cipherText.length));

    ptLength += cipher.doFinal(plainText, ptLength);
    Log.e(""Decrypt"", new String(plainText));
    Log.e(""Decrypt"", Integer.toString(ptLength));
</code></pre>

<p>It works perfectly.
But once I convert it to the class. It always hit the error in this line.</p>

<pre><code> ptLength += cipher.doFinal(plainText, ptLength);

 Error:Pad block corrupted
</code></pre>

<p>I have checked and both code are exactly the same. Even the value passed in conversion string to byte all is no different from the code above. Any idea what's wrong with the code?</p>

<pre><code>public String Encrypt(String strPlainText) throws Exception, NoSuchProviderException,
        NoSuchPaddingException {
    byte[] input = strPlainText.getBytes();
    byte[] keyBytes = new byte[] { 0x00, 0x01, 0x02, 0x03, 0x04, 0x05,
            0x06, 0x07, 0x08, 0x09, 0x0a, 0x0b, 0x0c, 0x0d, 0x0e, 0x0f,
            0x10, 0x11, 0x12, 0x13, 0x14, 0x15, 0x16, 0x17 };

    SecretKeySpec key = new SecretKeySpec(keyBytes, ""AES"");

    Cipher cipher = Cipher.getInstance(""AES/ECB/PKCS7Padding"", ""BC"");

    // encryption pass
    cipher.init(Cipher.ENCRYPT_MODE, key);

    byte[] cipherText = new byte[cipher.getOutputSize(input.length)];
    int ctLength = cipher.update(input, 0, input.length, cipherText, 0);
    ctLength += cipher.doFinal(cipherText, ctLength);

    return new String(cipherText, ""US-ASCII"");
}

public String Decrypt(String strCipherText) throws Exception,
        NoSuchProviderException, NoSuchPaddingException {
    byte[] cipherText = strCipherText.getBytes(""US-ASCII"");
    int ctLength = cipherText.length;
    byte[] keyBytes = new byte[] { 0x00, 0x01, 0x02, 0x03, 0x04, 0x05,
            0x06, 0x07, 0x08, 0x09, 0x0a, 0x0b, 0x0c, 0x0d, 0x0e, 0x0f,
            0x10, 0x11, 0x12, 0x13, 0x14, 0x15, 0x16, 0x17 };

    SecretKeySpec key = new SecretKeySpec(keyBytes, ""AES"");

    Cipher cipher = Cipher.getInstance(""AES/ECB/PKCS7Padding"", ""BC"");

    // decryption pass
    cipher.init(Cipher.DECRYPT_MODE, key);
    byte[] plainText = new byte[cipher.getOutputSize(ctLength)];
    int ptLength = cipher.update(cipherText, 0, ctLength, plainText, 0);
    ptLength += cipher.doFinal(plainText, ptLength);

    return new String(plainText);
}
</code></pre>
"	NULL	2	NULL	18:32.5	3	39:13.9	39:13.9	NULL	2806497	557964	0	1	7	<java><android><encryption>	Decryption Error: Pad block corrupted	34630	Yes	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
